b g r count
4 0 162 3
4 0 163 1
4 0 164 1
4 0 165 37
4 0 166 25
4 0 168 13
4 0 169 3
4 0 171 1
4 0 173 8
4 0 174 2
4 0 175 1
4 0 182 1
4 0 184 3
4 0 193 1
4 1 50 1
4 1 57 1
4 1 63 1
4 1 104 1
4 1 110 1
4 1 111 1
4 1 124 1
4 1 127 2
4 1 140 6
4 1 141 6
4 1 146 4
4 1 147 11
4 1 154 14
4 1 157 34
4 1 164 11
4 1 170 13
4 1 171 30
4 1 177 2
4 1 180 2
4 1 181 1
4 1 204 1
4 2 48 1
4 2 54 1
4 2 62 1
4 2 91 1
4 2 92 2
4 2 98 1
4 2 102 1
4 2 115 1
4 2 121 2
4 2 125 3
4 2 126 1
4 2 132 1
4 2 145 3
4 2 151 5
4 2 152 5
4 2 155 3
4 2 156 18
4 2 162 3
4 2 168 9
4 2 176 2
4 2 178 1
4 2 185 1
4 2 186 2
4 2 192 2
4 3 53 1
4 3 71 1
4 3 89 1
4 3 95 1
4 3 97 1
4 3 99 3
4 3 101 1
4 3 106 3
4 3 107 5
4 3 119 1
4 3 123 4
4 3 129 4
4 3 131 1
4 3 136 3
4 3 143 2
4 3 149 1
4 3 153 2
4 3 159 2
4 3 161 7
4 3 166 1
4 3 167 6
4 3 173 1
4 3 177 3
4 3 189 1
4 3 191 1
4 3 197 2
4 4 94 1
4 4 104 2
4 4 110 4
4 4 118 3
4 4 120 1
4 4 122 2
4 4 128 3
4 4 134 1
4 4 140 3
4 4 142 2
4 4 148 3
4 4 150 4
4 4 152 2
4 4 158 2
4 4 164 1
4 4 170 1
4 4 172 1
4 4 188 2
4 5 96 1
4 5 109 2
4 5 115 4
4 5 117 1
4 5 119 2
4 5 125 6
4 5 127 3
4 5 133 3
4 5 139 2
4 5 145 3
4 5 147 5
4 5 149 2
4 5 155 1
4 5 169 1
4 5 173 1
4 5 185 1
4 5 187 1
4 5 209 1
4 6 108 3
4 6 118 2
4 6 124 4
4 6 130 10
4 6 131 4
4 6 136 1
4 6 138 1
4 6 144 5
4 6 148 3
4 6 154 3
4 6 160 2
4 6 161 2
4 6 168 1
4 6 195 1
4 7 82 1
4 7 105 3
4 7 111 1
4 7 112 3
4 7 115 1
4 7 116 3
4 7 122 1
4 7 129 3
4 7 135 1
4 7 141 4
4 7 145 3
4 7 159 1
4 7 165 1
4 7 175 1
4 7 205 1
4 7 206 1
4 8 87 1
4 8 91 1
4 8 96 1
4 8 103 2
4 8 113 2
4 8 121 6
4 8 126 3
4 8 127 5
4 8 133 2
4 8 140 4
4 8 143 6
4 8 150 2
4 8 151 2
4 8 156 2
4 8 163 1
4 9 84 1
4 9 108 1
4 9 111 1
4 9 124 5
4 9 131 2
4 9 132 6
4 9 138 4
4 9 141 3
4 9 142 2
4 9 148 2
4 9 154 1
4 9 166 1
4 10 105 1
4 10 107 1
4 10 109 1
4 10 117 1
4 10 123 3
4 10 129 2
4 10 135 3
4 10 137 3
4 10 139 2
4 10 145 5
4 10 147 3
4 10 159 2
4 10 163 1
4 11 84 2
4 11 108 1
4 11 120 3
4 11 122 2
4 11 126 2
4 11 128 1
4 11 134 2
4 11 138 3
4 11 144 2
4 11 150 1
4 11 152 4
4 11 158 1
4 11 160 4
4 11 162 1
4 11 174 1
4 11 180 1
4 12 105 1
4 12 133 1
4 12 135 1
4 12 136 3
4 12 143 2
4 12 155 1
4 12 159 1
4 13 103 1
4 13 116 2
4 13 130 1
4 13 134 1
4 13 140 1
4 13 141 1
4 13 154 2
4 13 157 2
4 14 91 1
4 14 128 1
4 14 138 2
4 14 145 1
4 14 152 5
4 14 155 1
4 14 162 3
4 14 191 1
4 15 89 1
4 15 99 1
4 15 105 1
4 15 137 1
4 15 143 3
4 15 149 1
4 16 98 1
4 16 117 2
4 16 124 1
4 16 128 1
4 16 150 1
4 16 152 2
4 16 158 2
4 17 93 1
4 17 121 1
4 17 147 1
4 17 149 1
4 17 163 1
4 19 82 1
4 19 141 1
4 21 164 1
4 22 163 1
4 23 66 1
4 23 152 1
4 25 86 1
4 29 85 1
4 35 66 1
4 40 86 1
4 45 90 1
4 76 124 1
4 81 130 1
4 89 129 1
4 90 136 1
4 95 122 1
5 0 52 2
5 0 55 1
5 0 62 1
5 0 76 1
5 0 100 1
5 0 102 1
5 0 105 2
5 0 108 1
5 0 109 1
5 0 111 1
5 0 121 1
5 0 145 5
5 0 146 7
5 0 148 4
5 0 149 1
5 0 151 9
5 0 153 15
5 0 154 6
5 0 155 1
5 0 158 1
5 0 159 25
5 0 160 15
5 0 161 23
5 0 162 4
5 0 163 16
5 0 164 15
5 0 165 10
5 0 167 3
5 0 169 41
5 0 170 9
5 0 172 1
5 0 175 2
5 0 176 2
5 0 178 1
5 0 181 1
5 0 183 2
5 0 185 1
5 0 186 1
5 0 191 1
5 0 204 1
5 0 206 1
5 0 208 1
5 1 60 1
5 1 66 1
5 1 73 1
5 1 76 1
5 1 97 3
5 1 104 1
5 1 106 1
5 1 107 1
5 1 126 1
5 1 127 1
5 1 136 2
5 1 144 2
5 1 150 11
5 1 156 17
5 1 157 54
5 1 160 21
5 1 166 20
5 1 167 35
5 1 174 12
5 1 180 3
5 1 184 5
5 1 190 2
5 2 51 1
5 2 52 3
5 2 58 1
5 2 87 1
5 2 94 2
5 2 101 1
5 2 105 1
5 2 112 2
5 2 118 1
5 2 128 2
5 2 142 2
5 2 147 4
5 2 148 3
5 2 155 7
5 2 158 8
5 2 165 4
5 2 171 7
5 2 172 8
5 2 178 1
5 2 181 1
5 2 182 2
5 2 195 1
5 3 92 1
5 3 103 1
5 3 126 1
5 3 127 2
5 3 139 1
5 3 146 2
5 3 152 4
5 3 153 2
5 3 156 2
5 3 157 8
5 3 163 2
5 3 169 2
5 3 176 1
5 3 177 1
5 3 187 3
5 4 54 1
5 4 90 1
5 4 100 2
5 4 102 2
5 4 107 1
5 4 108 1
5 4 114 2
5 4 124 2
5 4 130 2
5 4 132 1
5 4 137 2
5 4 138 3
5 4 144 4
5 4 150 2
5 4 154 3
5 4 162 5
5 4 168 2
5 4 192 1
5 5 105 2
5 5 111 2
5 5 123 1
5 5 129 5
5 5 135 1
5 5 141 4
5 5 143 2
5 5 149 2
5 5 151 1
5 5 159 1
5 5 165 2
5 5 173 1
5 5 175 1
5 5 183 1
5 5 199 1
5 6 92 2
5 6 94 1
5 6 96 1
5 6 104 1
5 6 110 2
5 6 116 2
5 6 118 1
5 6 120 1
5 6 126 1
5 6 128 4
5 6 140 3
5 6 146 2
5 6 148 2
5 6 150 3
5 6 164 4
5 6 170 1
5 6 188 2
5 6 194 1
5 6 198 1
5 6 210 1
5 7 47 1
5 7 95 1
5 7 102 4
5 7 109 1
5 7 119 1
5 7 125 1
5 7 131 5
5 7 132 1
5 7 139 2
5 7 145 1
5 7 149 1
5 7 155 2
5 7 161 1
5 7 162 1
5 7 169 1
5 7 201 2
5 8 82 1
5 8 93 1
5 8 106 4
5 8 112 2
5 8 113 1
5 8 116 1
5 8 117 1
5 8 123 2
5 8 130 2
5 8 136 2
5 8 142 6
5 8 143 1
5 8 146 2
5 8 147 2
5 8 153 1
5 8 170 1
5 8 220 1
5 9 104 1
5 9 114 4
5 9 121 2
5 9 122 6
5 9 128 4
5 9 134 3
5 9 141 1
5 9 144 3
5 9 152 2
5 9 164 1
5 9 192 1
5 9 204 1
5 10 103 2
5 10 109 1
5 10 119 3
5 10 125 5
5 10 132 1
5 10 133 1
5 10 139 1
5 10 142 2
5 10 149 4
5 10 155 1
5 10 165 2
5 10 197 1
5 10 209 1
5 11 86 1
5 11 124 4
5 11 146 2
5 11 148 2
5 11 160 1
5 11 164 1
5 12 85 1
5 12 91 1
5 12 105 1
5 12 115 1
5 12 121 1
5 12 123 2
5 12 127 1
5 12 129 2
5 12 135 5
5 12 139 2
5 12 151 1
5 12 153 1
5 13 120 1
5 13 132 4
5 13 134 1
5 13 137 1
5 13 144 1
5 13 156 1
5 13 157 1
5 13 197 1
5 14 82 1
5 14 94 2
5 14 104 1
5 14 125 3
5 14 131 1
5 14 165 1
5 14 201 1
5 15 129 1
5 15 132 1
5 15 146 2
5 15 153 1
5 15 162 1
5 15 163 2
5 16 127 1
5 16 128 2
5 16 130 1
5 16 150 1
5 16 154 3
5 17 95 2
5 17 143 1
5 17 149 4
5 17 151 2
5 17 153 3
5 18 122 1
5 18 148 1
5 18 180 1
5 19 132 1
5 20 89 1
5 20 146 1
5 20 166 1
5 21 158 1
5 23 146 1
5 25 73 1
5 26 81 1
5 37 66 1
5 43 73 1
5 45 70 1
5 48 91 1
5 60 97 1
5 63 98 1
5 83 129 1
5 86 123 1
5 87 122 1
5 87 135 1
5 91 127 1
5 92 132 1
5 96 135 1
5 102 136 1
6 0 57 1
6 0 59 1
6 0 72 1
6 0 74 1
6 0 103 1
6 0 144 1
6 0 147 8
6 0 149 7
6 0 150 7
6 0 152 2
6 0 155 33
6 0 156 18
6 0 158 8
6 0 161 25
6 0 162 1
6 0 163 15
6 0 164 8
6 0 165 33
6 0 166 23
6 0 167 1
6 0 168 9
6 0 171 28
6 0 173 7
6 0 174 3
6 0 175 1
6 0 179 2
6 0 182 2
6 0 183 1
6 0 185 4
6 0 186 2
6 1 52 1
6 1 56 1
6 1 76 1
6 1 93 1
6 1 106 1
6 1 122 1
6 1 146 7
6 1 152 6
6 1 154 24
6 1 160 21
6 1 162 11
6 1 164 26
6 1 170 14
6 1 176 2
6 1 182 1
6 1 184 7
6 1 186 3
6 1 194 1
6 1 206 1
6 2 68 1
6 2 98 1
6 2 107 1
6 2 108 1
6 2 115 2
6 2 121 1
6 2 128 1
6 2 131 1
6 2 145 1
6 2 151 9
6 2 157 6
6 2 158 19
6 2 161 6
6 2 167 14
6 2 168 18
6 2 175 1
6 2 181 4
6 2 185 4
6 2 191 2
6 3 106 1
6 3 112 2
6 3 113 1
6 3 119 2
6 3 142 3
6 3 143 2
6 3 148 2
6 3 149 4
6 3 156 4
6 3 159 6
6 3 166 4
6 3 172 2
6 3 173 1
6 3 179 2
6 3 183 2
6 3 189 2
6 3 202 1
6 3 203 1
6 4 94 2
6 4 110 2
6 4 123 2
6 4 124 2
6 4 127 2
6 4 128 4
6 4 134 1
6 4 147 2
6 4 153 1
6 4 154 3
6 4 157 2
6 4 158 2
6 4 177 1
6 4 178 2
6 4 180 2
6 4 187 1
6 4 188 3
6 4 194 1
6 4 200 1
6 5 99 1
6 5 101 2
6 5 103 1
6 5 115 1
6 5 125 1
6 5 131 2
6 5 133 1
6 5 139 1
6 5 145 2
6 5 151 2
6 5 161 2
6 5 169 2
6 5 179 1
6 5 185 1
6 5 191 2
6 5 201 1
6 5 209 1
6 6 46 1
6 6 106 1
6 6 112 1
6 6 114 1
6 6 120 2
6 6 124 1
6 6 130 2
6 6 142 3
6 6 150 2
6 6 152 1
6 6 160 1
6 6 166 3
6 6 184 1
6 6 190 1
6 6 208 1
6 7 111 1
6 7 119 1
6 7 127 2
6 7 135 1
6 7 141 2
6 7 147 2
6 7 149 4
6 7 159 1
6 7 175 1
6 7 199 1
6 7 211 1
6 8 72 1
6 8 108 4
6 8 110 2
6 8 120 3
6 8 132 6
6 8 138 2
6 8 140 2
6 8 146 1
6 8 150 2
6 8 193 2
6 8 203 1
6 9 113 1
6 9 117 2
6 9 118 1
6 9 124 1
6 9 131 3
6 9 137 1
6 9 143 2
6 9 144 1
6 9 148 3
6 9 154 1
6 9 184 1
6 9 194 2
6 9 201 1
6 10 88 1
6 10 89 1
6 10 93 1
6 10 98 1
6 10 112 1
6 10 122 3
6 10 128 1
6 10 129 1
6 10 142 1
6 10 145 4
6 10 152 1
6 10 153 1
6 10 158 1
6 10 165 1
6 10 192 1
6 10 205 1
6 11 110 1
6 11 113 1
6 11 114 1
6 11 120 1
6 11 126 2
6 11 133 2
6 11 144 2
6 11 156 2
6 11 204 1
6 12 107 1
6 12 109 1
6 12 111 1
6 12 117 1
6 12 131 1
6 12 137 1
6 12 139 1
6 12 147 5
6 12 185 1
6 13 92 1
6 13 98 2
6 13 116 1
6 13 122 1
6 13 124 1
6 13 130 2
6 13 140 2
6 13 146 4
6 13 154 1
6 13 160 1
6 13 164 2
6 13 186 2
6 14 103 1
6 14 104 1
6 14 107 1
6 14 121 1
6 14 127 1
6 14 135 1
6 14 137 3
6 14 138 3
6 14 211 1
6 15 95 1
6 15 136 4
6 15 143 1
6 15 149 2
6 15 159 1
6 15 166 1
6 16 104 1
6 16 110 1
6 16 124 2
6 16 134 1
6 16 140 1
6 16 147 1
6 16 154 1
6 16 158 1
6 16 163 1
6 16 200 1
6 17 91 1
6 17 99 1
6 17 101 1
6 17 129 1
6 17 131 1
6 17 138 4
6 17 151 1
6 17 155 1
6 17 199 1
6 18 152 1
6 18 184 1
6 19 135 1
6 19 149 1
6 20 92 1
6 20 146 1
6 22 88 1
6 23 144 1
6 25 93 1
6 27 55 1
6 33 89 1
6 33 90 1
6 67 87 1
6 69 97 1
6 72 91 1
6 76 93 1
6 83 129 1
6 90 132 1
6 91 141 1
6 92 134 1
7 0 60 2
7 0 73 1
7 0 105 1
7 0 145 1
7 0 146 4
7 0 151 18
7 0 152 1
7 0 153 12
7 0 154 1
7 0 155 1
7 0 157 47
7 0 158 1
7 0 159 13
7 0 160 11
7 0 162 6
7 0 164 33
7 0 165 20
7 0 166 23
7 0 167 45
7 0 168 4
7 0 169 34
7 0 170 12
7 0 171 1
7 0 172 4
7 0 174 1
7 0 175 3
7 0 178 2
7 0 179 3
7 0 181 1
7 0 183 2
7 0 199 2
7 0 208 1
7 1 54 1
7 1 72 1
7 1 96 3
7 1 142 2
7 1 144 1
7 1 148 5
7 1 150 12
7 1 156 26
7 1 162 13
7 1 166 17
7 1 172 15
7 1 174 14
7 1 180 2
7 1 186 2
7 1 190 1
7 1 202 2
7 1 204 1
7 1 208 2
7 1 210 1
7 2 47 1
7 2 64 1
7 2 147 5
7 2 153 6
7 2 155 9
7 2 161 17
7 2 163 4
7 2 165 8
7 2 171 10
7 2 177 2
7 2 183 3
7 2 185 4
7 2 187 1
7 2 201 1
7 2 207 1
7 3 75 1
7 3 104 2
7 3 106 1
7 3 109 1
7 3 116 2
7 3 128 1
7 3 146 2
7 3 152 3
7 3 158 2
7 3 159 3
7 3 162 5
7 3 168 4
7 3 169 6
7 3 176 2
7 3 182 2
7 3 192 2
7 3 198 1
7 3 206 1
7 4 53 1
7 4 59 1
7 4 103 1
7 4 113 1
7 4 120 1
7 4 127 1
7 4 130 1
7 4 144 2
7 4 157 5
7 4 160 2
7 4 167 3
7 4 173 2
7 4 174 6
7 4 180 7
7 4 183 1
7 4 190 1
7 4 197 1
7 4 204 2
7 4 208 2
7 5 94 1
7 5 95 1
7 5 105 1
7 5 111 1
7 5 118 1
7 5 124 1
7 5 128 2
7 5 141 2
7 5 148 1
7 5 155 2
7 5 158 1
7 5 159 2
7 5 165 7
7 5 171 1
7 5 178 2
7 5 195 1
7 5 201 1
7 5 205 1
7 6 102 1
7 6 104 1
7 6 109 1
7 6 110 1
7 6 116 1
7 6 126 3
7 6 134 1
7 6 139 2
7 6 146 3
7 6 152 1
7 6 170 2
7 6 176 2
7 6 194 2
7 6 199 2
7 6 204 1
7 6 210 1
7 7 97 1
7 7 107 3
7 7 115 2
7 7 123 1
7 7 125 2
7 7 137 1
7 7 143 1
7 7 145 3
7 7 151 1
7 7 167 3
7 7 191 1
7 7 197 2
7 7 201 1
7 7 213 2
7 8 94 2
7 8 98 1
7 8 99 1
7 8 106 2
7 8 112 2
7 8 120 2
7 8 122 1
7 8 128 2
7 8 136 1
7 8 142 1
7 8 148 3
7 8 150 1
7 8 152 2
7 9 80 1
7 9 109 1
7 9 117 1
7 9 121 2
7 9 127 2
7 9 133 1
7 9 134 3
7 9 139 2
7 9 141 1
7 9 147 2
7 9 151 4
7 9 157 1
7 9 164 1
7 9 194 1
7 9 197 1
7 9 203 2
7 10 85 1
7 10 114 3
7 10 115 1
7 10 118 1
7 10 119 2
7 10 125 2
7 10 132 1
7 10 144 5
7 10 145 1
7 10 148 2
7 10 149 1
7 10 169 1
7 10 202 1
7 11 82 1
7 11 89 1
7 11 94 2
7 11 116 2
7 11 123 1
7 11 130 1
7 11 136 1
7 11 146 4
7 11 153 1
7 11 154 1
7 11 159 2
7 11 160 1
7 11 166 1
7 11 183 1
7 12 97 1
7 12 103 1
7 12 105 1
7 12 114 1
7 12 115 1
7 12 134 1
7 12 135 2
7 12 141 1
7 12 151 1
7 12 164 2
7 12 165 1
7 13 90 1
7 13 110 1
7 13 118 1
7 13 132 2
7 13 138 2
7 13 140 1
7 13 142 2
7 13 148 2
7 13 150 3
7 13 178 1
7 13 190 1
7 13 202 1
7 13 220 1
7 14 93 1
7 14 125 2
7 14 129 2
7 14 137 1
7 14 153 1
7 14 161 1
7 14 165 1
7 15 98 1
7 15 105 1
7 15 116 1
7 15 134 1
7 15 136 1
7 15 138 1
7 15 152 2
7 15 169 1
7 16 127 2
7 16 137 1
7 16 144 1
7 16 157 1
7 17 95 2
7 17 118 2
7 17 125 1
7 17 134 1
7 17 135 1
7 17 148 1
7 18 98 1
7 18 116 1
7 18 152 1
7 18 156 3
7 18 169 1
7 19 97 1
7 19 113 1
7 19 191 1
7 20 128 2
7 20 130 1
7 20 142 1
7 20 166 1
7 21 110 1
7 21 201 1
7 23 120 1
7 24 141 1
7 26 93 1
7 44 96 1
7 63 98 1
7 79 121 1
7 79 127 1
7 89 130 1
7 90 128 1
7 94 134 1
8 0 50 1
8 0 53 2
8 0 93 1
8 0 114 1
8 0 117 1
8 0 147 3
8 0 148 1
8 0 149 3
8 0 150 2
8 0 154 14
8 0 155 22
8 0 156 15
8 0 158 3
8 0 159 1
8 0 160 29
8 0 161 23
8 0 163 9
8 0 164 7
8 0 165 1
8 0 167 41
8 0 169 9
8 0 170 6
8 0 171 31
8 0 172 5
8 0 173 12
8 0 174 4
8 0 175 3
8 0 177 4
8 0 180 1
8 0 184 9
8 0 185 2
8 0 191 1
8 0 204 1
8 1 98 3
8 1 116 1
8 1 146 4
8 1 152 9
8 1 158 20
8 1 165 14
8 1 166 38
8 1 168 23
8 1 170 22
8 1 176 6
8 1 182 2
8 1 188 1
8 1 198 1
8 1 206 1
8 2 103 1
8 2 111 1
8 2 115 1
8 2 119 2
8 2 121 1
8 2 143 1
8 2 145 4
8 2 149 3
8 2 151 5
8 2 157 6
8 2 163 8
8 2 167 10
8 2 173 8
8 2 175 2
8 2 179 6
8 2 181 4
8 2 191 1
8 2 209 1
8 3 94 1
8 3 95 1
8 3 108 1
8 3 112 1
8 3 118 2
8 3 124 2
8 3 132 1
8 3 148 2
8 3 154 1
8 3 156 8
8 3 162 2
8 3 164 2
8 3 166 6
8 3 172 5
8 3 184 2
8 3 186 1
8 3 188 3
8 3 208 1
8 4 93 1
8 4 100 1
8 4 109 2
8 4 133 2
8 4 153 1
8 4 159 2
8 4 160 1
8 4 163 3
8 4 169 3
8 4 170 3
8 4 177 1
8 4 183 1
8 4 187 1
8 4 199 1
8 4 200 4
8 4 210 1
8 5 115 1
8 5 120 4
8 5 128 1
8 5 131 1
8 5 150 2
8 5 158 1
8 5 161 2
8 5 168 1
8 5 174 2
8 5 185 1
8 5 191 1
8 5 205 1
8 5 208 1
8 5 209 1
8 6 119 1
8 6 129 1
8 6 136 1
8 6 149 1
8 6 155 1
8 6 156 1
8 6 159 1
8 6 160 2
8 6 166 2
8 6 179 2
8 6 182 1
8 7 110 1
8 7 123 1
8 7 127 2
8 7 133 1
8 7 140 3
8 7 157 1
8 7 163 2
8 7 165 1
8 7 170 1
8 7 177 1
8 7 181 1
8 7 187 1
8 7 195 1
8 7 200 3
8 7 201 1
8 7 203 1
8 7 211 1
8 8 84 1
8 8 108 2
8 8 114 6
8 8 116 2
8 8 122 1
8 8 124 1
8 8 126 1
8 8 138 1
8 8 146 1
8 8 162 1
8 8 174 1
8 8 176 1
8 8 202 1
8 8 214 2
8 9 95 1
8 9 97 1
8 9 100 1
8 9 107 2
8 9 113 4
8 9 129 2
8 9 137 1
8 9 149 3
8 9 153 1
8 9 161 1
8 9 167 1
8 9 173 3
8 9 201 3
8 9 207 1
8 9 213 1
8 10 81 1
8 10 118 3
8 10 122 1
8 10 128 2
8 10 135 1
8 10 148 4
8 10 152 2
8 10 164 2
8 10 165 1
8 10 188 2
8 10 204 2
8 11 115 4
8 11 116 2
8 11 119 3
8 11 126 2
8 11 139 1
8 11 145 1
8 11 146 3
8 11 149 2
8 11 150 3
8 11 163 1
8 11 169 1
8 11 196 1
8 11 203 1
8 11 209 1
8 12 114 3
8 12 130 1
8 12 131 2
8 12 137 1
8 12 144 1
8 12 147 1
8 12 161 3
8 12 185 1
8 12 201 1
8 12 220 1
8 13 116 1
8 13 128 3
8 13 158 1
8 13 165 1
8 13 170 1
8 13 176 1
8 13 200 1
8 13 205 1
8 14 85 1
8 14 91 1
8 14 97 1
8 14 119 1
8 14 121 1
8 14 133 3
8 14 149 1
8 14 151 1
8 14 157 1
8 15 94 1
8 15 100 2
8 15 126 3
8 15 130 3
8 15 148 1
8 15 156 1
8 15 162 1
8 15 166 2
8 15 172 1
8 15 196 1
8 16 99 1
8 16 129 1
8 16 135 1
8 16 147 1
8 16 159 1
8 16 169 1
8 17 90 1
8 17 97 2
8 17 115 1
8 17 121 1
8 17 134 1
8 17 144 1
8 17 151 2
8 17 168 1
8 17 174 2
8 17 180 1
8 17 211 1
8 18 119 1
8 18 149 3
8 18 156 1
8 18 166 1
8 19 93 1
8 19 117 1
8 20 121 1
8 20 144 1
8 21 149 1
8 22 105 1
8 23 95 1
8 23 146 1
8 25 128 1
8 53 91 1
8 55 76 1
8 61 98 1
8 83 122 1
8 87 126 1
8 92 127 1
9 0 50 1
9 0 51 1
9 0 54 1
9 0 91 1
9 0 92 1
9 0 113 1
9 0 141 2
9 0 146 3
9 0 150 13
9 0 151 12
9 0 153 5
9 0 154 3
9 0 155 1
9 0 157 19
9 0 159 14
9 0 160 6
9 0 162 1
9 0 163 1
9 0 164 40
9 0 165 24
9 0 166 9
9 0 168 2
9 0 170 20
9 0 171 16
9 0 173 11
9 0 174 23
9 0 175 9
9 0 176 2
9 0 178 2
9 0 180 5
9 0 181 4
9 0 183 2
9 0 189 1
9 0 210 1
9 0 217 1
9 1 96 1
9 1 142 1
9 1 148 8
9 1 155 9
9 1 156 25
9 1 161 16
9 1 162 14
9 1 168 28
9 1 172 18
9 1 178 3
9 1 185 3
9 1 186 2
9 1 192 1
9 1 195 1
9 1 208 1
9 2 99 1
9 2 147 2
9 2 153 3
9 2 159 4
9 2 166 5
9 2 167 22
9 2 169 8
9 2 171 9
9 2 183 1
9 2 191 1
9 2 193 1
9 2 199 3
9 2 201 1
9 2 207 1
9 2 213 1
9 3 104 1
9 3 112 1
9 3 114 1
9 3 122 1
9 3 146 1
9 3 150 3
9 3 152 2
9 3 158 5
9 3 164 7
9 3 168 5
9 3 174 2
9 3 176 4
9 3 180 4
9 3 182 3
9 3 188 1
9 3 192 1
9 3 204 2
9 3 210 1
9 3 212 1
9 3 214 1
9 4 119 1
9 4 125 1
9 4 137 1
9 4 155 1
9 4 157 1
9 4 163 3
9 4 165 2
9 4 167 2
9 4 173 4
9 4 179 2
9 4 185 2
9 4 187 1
9 4 189 2
9 4 190 2
9 4 195 2
9 4 203 4
9 4 209 2
9 5 111 1
9 5 118 1
9 5 134 1
9 5 160 1
9 5 161 1
9 5 164 3
9 5 170 2
9 5 184 1
9 5 188 2
9 5 200 3
9 5 201 2
9 5 208 1
9 5 211 1
9 6 115 4
9 6 122 1
9 6 129 1
9 6 151 2
9 6 152 1
9 6 159 2
9 6 162 2
9 6 169 2
9 6 175 1
9 6 176 2
9 6 182 2
9 6 186 2
9 6 192 1
9 6 199 1
9 6 206 1
9 6 209 3
9 6 215 1
9 6 216 1
9 7 107 1
9 7 127 3
9 7 130 1
9 7 131 1
9 7 150 2
9 7 156 1
9 7 160 1
9 7 161 2
9 7 167 3
9 7 173 1
9 7 181 1
9 7 203 1
9 8 111 2
9 8 118 1
9 8 128 1
9 8 136 2
9 8 154 2
9 8 164 1
9 8 166 1
9 8 172 2
9 8 194 1
9 8 196 1
9 8 201 1
9 8 202 3
9 8 204 1
9 8 206 1
9 9 115 4
9 9 127 2
9 9 133 1
9 9 139 2
9 9 145 2
9 9 147 1
9 9 153 1
9 9 155 2
9 9 169 1
9 9 177 1
9 9 203 1
9 9 209 1
9 10 96 3
9 10 114 1
9 10 120 1
9 10 122 1
9 10 124 1
9 10 130 1
9 10 132 1
9 10 144 1
9 10 150 4
9 10 152 1
9 10 154 1
9 10 162 1
9 10 202 2
9 10 208 1
9 10 214 1
9 11 105 1
9 11 106 1
9 11 123 1
9 11 129 1
9 11 135 3
9 11 141 1
9 11 143 1
9 11 149 1
9 11 165 1
9 11 166 1
9 11 173 3
9 11 183 1
9 11 196 1
9 11 199 1
9 11 206 2
9 12 93 1
9 12 117 3
9 12 120 1
9 12 134 1
9 12 146 3
9 12 147 1
9 12 150 2
9 12 171 1
9 12 197 2
9 12 204 1
9 12 211 1
9 13 91 1
9 13 96 2
9 13 108 1
9 13 115 2
9 13 118 1
9 13 131 2
9 13 132 4
9 13 145 3
9 13 148 2
9 13 156 1
9 13 196 1
9 13 208 1
9 13 215 1
9 13 221 1
9 14 93 1
9 14 117 1
9 14 147 1
9 14 159 1
9 14 167 2
9 14 199 1
9 15 104 1
9 15 134 1
9 15 150 1
9 16 96 1
9 16 103 2
9 16 131 1
9 16 133 2
9 16 143 1
9 16 157 2
9 16 163 1
9 16 165 2
9 16 189 1
9 16 220 1
9 16 225 1
9 17 130 1
9 17 138 1
9 17 140 3
9 17 160 2
9 18 129 2
9 18 139 1
9 18 151 1
9 18 152 1
9 18 159 1
9 18 162 1
9 18 186 1
9 19 96 1
9 19 120 1
9 19 143 1
9 19 157 1
9 19 167 1
9 20 102 1
9 20 118 1
9 20 142 2
9 20 148 1
9 21 147 1
9 21 169 1
9 24 147 1
9 26 196 1
9 76 97 1
9 77 120 1
9 85 127 1
9 87 123 1
9 89 130 1
9 89 136 1
10 0 74 1
10 0 106 1
10 0 110 1
10 0 140 1
10 0 146 3
10 0 147 1
10 0 148 1
10 0 149 4
10 0 150 1
10 0 154 5
10 0 155 24
10 0 156 7
10 0 158 4
10 0 160 16
10 0 161 19
10 0 163 10
10 0 164 2
10 0 166 32
10 0 167 35
10 0 169 6
10 0 170 3
10 0 172 2
10 0 174 17
10 0 175 8
10 0 176 9
10 0 177 11
10 0 179 1
10 0 180 1
10 0 184 4
10 0 190 1
10 0 197 1
10 0 199 1
10 0 206 1
10 1 51 1
10 1 92 1
10 1 142 1
10 1 145 2
10 1 151 7
10 1 152 4
10 1 158 15
10 1 165 20
10 1 171 13
10 1 172 19
10 1 175 18
10 1 181 7
10 1 182 5
10 1 188 1
10 1 195 2
10 1 198 1
10 1 211 1
10 2 126 1
10 2 149 4
10 2 156 4
10 2 157 11
10 2 162 5
10 2 163 10
10 2 169 13
10 2 173 8
10 2 179 6
10 2 186 1
10 2 187 2
10 2 216 1
10 3 114 1
10 3 142 1
10 3 154 1
10 3 160 3
10 3 167 4
10 3 168 5
10 3 170 2
10 3 172 2
10 3 178 1
10 3 184 5
10 3 194 1
10 3 200 4
10 3 208 5
10 4 113 1
10 4 117 2
10 4 135 1
10 4 151 2
10 4 153 3
10 4 159 2
10 4 165 3
10 4 169 2
10 4 175 2
10 4 177 4
10 4 183 2
10 4 189 1
10 4 193 1
10 4 199 1
10 4 205 3
10 4 211 1
10 4 213 2
10 5 120 1
10 5 126 1
10 5 150 1
10 5 156 3
10 5 164 2
10 5 166 5
10 5 174 2
10 5 188 3
10 5 190 1
10 5 196 1
10 5 204 3
